customer_id,order_number,delivery_date,delivery_week,final_payment_status,time_to_pay,payment_method,custom_meal_selection,state,channel,engagement_score,num_prior_orders_failed,num_prior_orders_unpaid,avg_recipe_rating
11561,7863,20200224,2020-W09,Paid,2,W,Yes,D,F3,19,3,0,
11563,6102,20200222,2020-W09,Unpaid,,W,No,F,O,1,0,0,
11568,9683,20200223,2020-W09,Paid,4,W,Yes,F,H,51,28,0,3.67
11570,11746,20200226,2020-W09,Other,4,Y,Unknown,B,F2,11,0,0,
11573,11854,20200222,2020-W09,Paid,19,Z,Yes,B,F2,4,3,0,
11575,17358,20200222,2020-W09,Paid,4,Z,Yes,B,F2,39,13,0,3.50
11577,18668,20200222,2020-W09,Paid,4,W,Yes,B,F1,43,11,0,3.58
11579,11208,20200223,2020-W09,Paid,4,Z,Yes,D,F2,2,0,0,
11581,11227,20200222,2020-W09,Paid,1,Z,No,B,H,1,0,0,
11583,16809,20200223,2020-W09,Paid,1,Z,No,G,F2,38,0,0,
11584,21696,20200222,2020-W09,Unpaid,,Z,No,B,F2,2,2,2,
11586,23592,20200223,2020-W09,Paid,0,Z,Yes,D,S,13,2,0,2.88
11587,5286,20200225,2020-W09,Paid,1,Z,Yes,G,F3,2,1,0,4.00
11589,18811,20200222,2020-W09,Paid,19,Z,No,F,F1,1,0,0,
11600,1820,20200222,2020-W09,Paid,4,Z,Yes,F,F1,35,4,0,
11603,23165,20200222,2020-W09,Paid,1,X,Yes,B,F1,7,5,1,
11607,20037,20200222,2020-W09,Paid,4,W,Yes,B,H,1,0,0,
11608,7942,20200224,2020-W09,Paid,22,W,No,E,H,7,2,0,
11611,22275,20200224,2020-W09,Paid,4,Z,Yes,B,E,1,0,0,
11612,7816,20200223,2020-W09,Paid,1,Z,Yes,C,H,24,4,0,
11615,18944,20200226,2020-W09,Paid,15,Z,No,B,S,43,1,0,3.67
11621,20779,20200225,2020-W09,Paid,4,Z,Yes,B,F1,4,1,0,
11624,12378,20200224,2020-W09,Unpaid,,X,Yes,F,F1,1,0,0,
11626,8824,20200223,2020-W09,Paid,2,X,No,G,F2,1,0,0,
11629,11611,20200222,2020-W09,Paid,0,X,Yes,E,F2,1,0,0,
11630,1010,20200226,2020-W09,Paid,4,Z,Yes,B,F1,7,8,1,
11633,7283,20200223,2020-W09,Unpaid,,Z,Yes,C,A1,20,3,2,
11638,24256,20200224,2020-W09,Paid,5,W,Yes,B,A2,3,1,0,4.00
11641,2154,20200226,2020-W09,Paid,149,Z,Yes,B,F1,1,0,0,
11652,15602,20200225,2020-W09,Paid,4,Z,Yes,D,F1,41,5,0,3.60
11655,14945,20200225,2020-W09,Paid,25,Z,No,D,D,39,1,0,
11660,19924,20200222,2020-W09,Paid,4,W,No,G,F1,2,0,0,
11662,23696,20200225,2020-W09,Paid,15,W,Yes,D,I,4,3,0,
11667,297,20200222,2020-W09,Paid,4,Z,No,B,S,45,58,2,2.81
11670,17548,20200223,2020-W09,Paid,1,Z,No,E,F2,42,9,0,
11674,18789,20200223,2020-W09,Paid,2,Z,No,E,F2,25,6,0,
11675,10359,20200222,2020-W09,Paid,4,Z,No,A,P,46,0,0,
11687,2083,20200222,2020-W09,Paid,4,Z,Yes,G,H,6,0,0,
11691,21005,20200223,2020-W09,Paid,1,W,Yes,F,F1,48,27,0,
11698,15408,20200222,2020-W09,Paid,81,W,No,D,I,4,0,0,3.60
11701,9631,20200223,2020-W09,Paid,4,W,No,G,P,50,5,0,
11708,9438,20200225,2020-W09,Paid,13,Z,No,F,A1,2,1,0,
11709,6710,20200225,2020-W09,Paid,189,W,Yes,F,F2,3,0,0,
11712,23458,20200222,2020-W09,Paid,5,Z,Yes,F,H,20,3,0,
11715,7455,20200223,2020-W09,Paid,2,W,Yes,E,F2,24,6,0,3.80
11719,14051,20200222,2020-W09,Paid,5,Z,Yes,B,S,1,0,0,
11733,10943,20200223,2020-W09,Paid,71,Z,Yes,B,F1,30,24,1,4.00
11738,612,20200224,2020-W09,Paid,412,W,No,E,F2,1,0,0,
11741,9941,20200226,2020-W09,Paid,264,W,Yes,F,F2,1,2,0,
11742,16159,20200225,2020-W09,Paid,1,Z,Yes,F,P,6,1,0,
11743,14747,20200223,2020-W09,Paid,1,Z,Yes,F,F1,19,1,0,3.83
11746,7818,20200223,2020-W09,Paid,2,W,Yes,B,H,2,1,0,
11749,19218,20200223,2020-W09,Paid,4,Z,Yes,D,A1,1,0,0,
11750,13536,20200226,2020-W09,Paid,4,Z,Yes,F,S,27,20,0,
11751,10475,20200224,2020-W09,Paid,70,Z,No,B,S,5,0,0,
11752,10776,20200226,2020-W09,Paid,1,Z,Yes,B,O,40,22,0,
11756,20272,20200224,2020-W09,Paid,19,Z,No,B,O,43,19,1,
11760,1230,20200226,2020-W09,Paid,4,Z,Yes,B,H,43,23,0,
11761,21819,20200224,2020-W09,Paid,1,X,No,D,E,5,0,0,4.00
11763,22955,20200222,2020-W09,Paid,97,Z,Yes,F,F2,33,13,0,3.92
11764,1510,20200222,2020-W09,Paid,1,Z,Yes,G,O,17,17,1,
11766,379,20200226,2020-W09,Paid,2,W,Yes,B,H,15,0,0,
11768,10310,20200226,2020-W09,Paid,2,Z,No,B,F1,2,1,0,3.60
11769,5686,20200226,2020-W09,Paid,4,Z,Yes,F,A1,42,4,0,
11775,23214,20200224,2020-W09,Paid,1,Z,Yes,A,F1,14,4,0,4.00
11780,5415,20200224,2020-W09,Paid,4,Z,No,F,H,40,9,0,
11782,13430,20200225,2020-W09,Paid,16,Z,Yes,D,F1,16,2,0,2.50
11787,2021,20200222,2020-W09,Paid,22,Z,Yes,F,A2,46,48,2,2.00
11791,3906,20200222,2020-W09,Paid,1,Z,Yes,D,F2,44,3,0,
11792,20231,20200222,2020-W09,Paid,4,Z,No,B,O,15,0,0,4.00
11794,16413,20200222,2020-W09,Paid,4,Z,No,E,H,11,2,0,
11796,381,20200226,2020-W09,Paid,101,W,Yes,D,H,32,11,0,
11797,2356,20200222,2020-W09,Paid,15,Z,No,F,F1,27,23,2,2.50
11800,8013,20200226,2020-W09,Paid,4,X,Yes,B,O,24,11,0,3.75
11803,10608,20200222,2020-W09,Paid,4,Z,Yes,D,F2,4,1,0,
11808,12636,20200224,2020-W09,Paid,209,W,No,D,F1,37,13,2,4.00
11809,1194,20200224,2020-W09,Paid,4,Z,Yes,B,H,32,18,0,4.00
11812,10012,20200225,2020-W09,Paid,212,Z,No,B,F2,1,0,0,
11814,12495,20200222,2020-W09,Other,,Y,Unknown,D,O,4,3,0,
11815,9246,20200223,2020-W09,Paid,4,Z,Yes,B,F2,34,6,0,3.41
11817,14914,20200225,2020-W09,Paid,4,X,No,B,O,2,0,0,
11821,3519,20200222,2020-W09,Paid,4,Z,Yes,B,F3,34,34,0,3.25
11822,23709,20200224,2020-W09,Paid,4,Z,Yes,F,F2,4,1,0,
11825,15110,20200223,2020-W09,Paid,0,X,Yes,F,F2,2,1,0,3.67
11826,9815,20200224,2020-W09,Paid,2,Z,Yes,B,F2,47,4,0,
11828,15180,20200224,2020-W09,Paid,15,Z,No,B,D,6,6,0,3.17
11830,1593,20200222,2020-W09,Paid,165,Z,Yes,B,F2,3,3,1,3.14
11839,20678,20200226,2020-W09,Paid,143,Z,Yes,D,H,44,3,1,4.00
11846,3060,20200222,2020-W09,Unpaid,,W,Yes,D,F1,2,1,1,4.00
11850,5060,20200224,2020-W09,Paid,4,W,Yes,F,F1,10,5,0,4.00
11852,5081,20200225,2020-W09,Paid,4,Z,No,F,S,2,0,0,
11855,11326,20200222,2020-W09,Paid,1,W,Yes,G,F1,5,0,0,
11857,17542,20200222,2020-W09,Paid,6,W,Yes,D,F1,7,0,0,
11858,9928,20200222,2020-W09,Paid,4,Z,Yes,B,F2,21,0,0,3.33
11862,23900,20200226,2020-W09,Paid,4,Z,Yes,B,S,48,14,0,3.44
11868,13375,20200224,2020-W09,Paid,1,Z,Yes,B,F2,21,0,0,
11869,18360,20200224,2020-W09,Paid,4,W,Yes,G,F2,22,7,0,3.61
11870,16591,20200222,2020-W09,Paid,5,W,No,G,F2,3,0,0,
11871,11254,20200222,2020-W09,Paid,2,W,Yes,E,A1,40,12,1,
11876,4625,20200222,2020-W09,Paid,2,Z,Yes,D,F2,14,12,0,3.65
11883,966,20200224,2020-W09,Paid,1,W,Yes,B,I,44,20,0,3.33
11884,22346,20200224,2020-W09,Paid,4,Z,Yes,B,F2,35,0,0,
11888,10706,20200225,2020-W09,Paid,1,W,Yes,D,H,48,4,0,3.67
11891,2376,20200222,2020-W09,Unpaid,,Z,No,D,F2,3,1,1,
11892,21320,20200226,2020-W09,Paid,2,Z,Yes,F,S,39,32,0,
11893,5350,20200224,2020-W09,Paid,3,W,Yes,G,F1,11,2,0,3.75
11894,22846,20200222,2020-W09,Paid,648,W,No,G,F2,5,4,1,
11902,4309,20200224,2020-W09,Paid,1,W,Yes,F,F2,18,6,0,2.75
11911,6900,20200225,2020-W09,Paid,4,Z,Yes,G,F2,21,3,0,3.50
11913,2514,20200225,2020-W09,Paid,1,W,Yes,F,I,4,0,0,3.50
11921,2320,20200223,2020-W09,Paid,1,X,Yes,F,O,30,3,0,
11928,14380,20200225,2020-W09,Paid,4,Z,Yes,G,H,45,11,0,3.69
11930,23451,20200224,2020-W09,Paid,4,W,Yes,F,F2,4,0,0,
11932,19556,20200222,2020-W09,Paid,4,Z,No,D,E,2,0,0,
11937,1860,20200226,2020-W09,Unpaid,,Z,No,F,F2,0,0,0,
11938,3590,20200223,2020-W09,Paid,209,Z,No,E,E,8,2,2,4.00
11945,22218,20200222,2020-W09,Paid,7,Z,No,D,F2,1,0,0,
11947,4475,20200225,2020-W09,Paid,1,Z,Yes,D,H,38,5,0,
11948,2177,20200222,2020-W09,Paid,22,X,Yes,B,D,35,14,0,
11949,13842,20200226,2020-W09,Paid,4,Z,Yes,B,D,38,2,0,
11955,24161,20200223,2020-W09,Paid,1,W,No,G,D,36,0,0,
11956,24333,20200222,2020-W09,Paid,1,Z,Yes,B,F2,2,0,0,
11961,14771,20200226,2020-W09,Paid,30,Z,Yes,F,S,0,0,0,
11966,20441,20200225,2020-W09,Paid,4,Z,Yes,G,F1,3,0,0,
11968,1558,20200222,2020-W09,Unpaid,,Z,No,B,P,4,5,0,
11969,21919,20200225,2020-W09,Paid,2,Z,Yes,B,F2,23,0,0,3.33
11970,19791,20200222,2020-W09,Unpaid,,X,Yes,D,F2,3,1,0,
11971,6675,20200224,2020-W09,Paid,2,Z,Yes,F,F2,27,1,0,2.50
11973,19420,20200223,2020-W09,Paid,1,Z,Yes,E,F1,4,1,0,3.44
11979,7320,20200224,2020-W09,Paid,4,W,Yes,E,F2,47,34,0,3.62
11982,6,20200222,2020-W09,Paid,4,Z,Yes,G,D,11,3,0,
11987,17550,20200222,2020-W09,Paid,4,Z,No,D,F1,41,5,0,
11989,23514,20200222,2020-W09,Paid,23,X,Yes,D,F1,38,20,1,3.20
11995,15832,20200223,2020-W09,Paid,15,Z,No,B,S,32,2,0,
11999,12703,20200226,2020-W09,Paid,16,Z,No,F,F2,2,1,0,3.80
12001,3391,20200222,2020-W09,Paid,1,W,No,A,I,41,4,0,3.50
12007,20064,20200223,2020-W09,Paid,95,Z,Yes,D,D,45,0,0,
12011,21707,20200225,2020-W09,Paid,1,X,Yes,B,I,4,2,0,3.67
12012,6517,20200222,2020-W09,Unpaid,,Z,Yes,F,H,2,0,0,
12014,11413,20200224,2020-W09,Paid,4,Z,No,C,F1,15,1,0,
12021,16077,20200225,2020-W09,Paid,1,X,Yes,D,F1,35,2,0,3.10
12022,9483,20200224,2020-W09,Paid,0,Z,Yes,B,S,35,29,0,
12023,5137,20200222,2020-W09,Paid,2,W,Yes,G,F1,1,0,0,
12028,13420,20200222,2020-W09,Paid,1,Z,Yes,B,F2,5,0,0,
12033,19044,20200222,2020-W09,Paid,22,X,Yes,A,P,21,0,0,
12037,6109,20200225,2020-W09,Paid,15,Z,No,B,S,41,17,0,3.50
12038,20811,20200225,2020-W09,Paid,22,Z,Yes,B,O,28,9,1,
12039,12519,20200222,2020-W09,Paid,171,W,Yes,F,P,3,2,0,
12040,3520,20200224,2020-W09,Paid,1,Z,No,E,S,28,2,0,
12045,15268,20200226,2020-W09,Paid,4,Z,Yes,D,I,2,0,0,
12051,9708,20200222,2020-W09,Paid,23,Z,Yes,B,F2,15,5,0,3.00
12057,15266,20200223,2020-W09,Paid,4,W,Yes,G,F1,10,2,0,
12058,24286,20200226,2020-W09,Paid,1,W,No,B,O,8,4,0,
12059,11603,20200224,2020-W09,Paid,5,Z,Yes,D,P,44,24,0,
12063,17752,20200222,2020-W09,Paid,1,Z,Yes,F,F2,45,38,0,3.08
12066,1273,20200224,2020-W09,Paid,1,Z,Yes,D,S,11,1,0,
12067,7751,20200222,2020-W09,Paid,24,Z,Yes,D,D,10,3,0,
12069,16032,20200222,2020-W09,Unpaid,,W,Yes,G,F2,11,4,0,
12071,22319,20200225,2020-W09,Paid,1,W,Yes,F,F1,28,31,0,3.83
12072,3568,20200224,2020-W09,Paid,19,Z,No,B,S,27,4,0,
12073,20001,20200223,2020-W09,Unpaid,,Z,No,F,P,30,21,2,4.00
12077,14096,20200222,2020-W09,Paid,2,Z,No,G,F1,18,17,0,4.00
12079,22543,20200223,2020-W09,Paid,1,Z,No,G,I,19,8,1,3.50
12082,2276,20200225,2020-W09,Paid,4,Z,No,D,F2,32,15,1,
12083,16572,20200225,2020-W09,Paid,11,X,Yes,F,F2,12,6,0,
12088,15074,20200224,2020-W09,Paid,1,Z,Yes,D,F2,35,15,0,
12089,4034,20200225,2020-W09,Unpaid,,Z,Yes,B,F1,1,0,0,4.00
12092,12695,20200222,2020-W09,Paid,4,W,No,G,F2,29,2,0,
12096,4463,20200224,2020-W09,Paid,5,W,Yes,D,S,7,4,0,3.33
12100,17862,20200223,2020-W09,Paid,161,Z,Yes,F,F2,18,16,0,4.00
12101,21270,20200225,2020-W09,Paid,2,W,Yes,F,P,28,23,0,
12108,3566,20200225,2020-W09,Paid,4,W,Yes,F,H,17,2,0,
12109,13323,20200222,2020-W09,Cancelled,,W,Unknown,B,S,10,9,1,
12113,23929,20200226,2020-W09,Paid,4,Z,No,B,D,43,4,0,
12119,10755,20200222,2020-W09,Paid,149,Z,Yes,D,A2,34,6,0,3.22
12124,18378,20200222,2020-W09,Paid,1,Z,No,D,A2,47,28,0,3.50
12131,14276,20200226,2020-W09,Paid,818,Z,No,F,F2,15,6,1,
12132,21262,20200224,2020-W09,Paid,4,Z,No,C,H,30,11,0,
12137,8601,20200222,2020-W09,Paid,19,W,No,D,F1,2,1,1,
12138,8353,20200222,2020-W09,Paid,164,Z,Yes,B,P,13,12,0,
12139,1349,20200225,2020-W09,Paid,1,W,Yes,B,A1,9,4,0,
12142,21331,20200222,2020-W09,Paid,1,W,Yes,F,F2,6,0,0,
12146,14570,20200222,2020-W09,Paid,4,W,Yes,G,D,45,9,0,4.00
12147,16636,20200223,2020-W09,Paid,0,W,Yes,F,S,46,3,0,
12149,17374,20200224,2020-W09,Paid,71,Z,No,B,E,25,9,0,4.00
12157,577,20200223,2020-W09,Paid,2,Z,Yes,E,D,41,1,0,
12159,13602,20200226,2020-W09,Unpaid,,W,Yes,B,F2,2,3,2,
12167,6115,20200225,2020-W09,Paid,15,X,No,D,E,17,10,1,
12168,1754,20200224,2020-W09,Paid,2,W,Yes,F,S,47,26,0,
12169,143,20200223,2020-W09,Paid,2,Z,No,F,H,39,11,0,
12174,8404,20200226,2020-W09,Paid,1,Z,Yes,B,F2,10,2,0,
12176,16375,20200223,2020-W09,Paid,2,Z,Yes,B,H,29,1,0,4.00
12181,17819,20200225,2020-W09,Paid,4,Z,Yes,F,E,28,0,0,3.43
12182,15613,20200226,2020-W09,Paid,35,W,Yes,B,D,9,0,0,
12185,11948,20200226,2020-W09,Paid,4,W,No,F,S,2,2,0,3.00
12190,13626,20200226,2020-W09,Paid,4,W,Yes,B,F2,2,4,0,4.00
12196,3959,20200225,2020-W09,Paid,4,W,No,F,O,1,0,0,
12199,10243,20200225,2020-W09,Paid,1,Z,Yes,D,F1,4,1,0,
12200,19470,20200224,2020-W09,Paid,4,Z,Yes,B,H,22,2,0,
12205,5171,20200225,2020-W09,Unpaid,,W,No,D,F1,2,1,1,
12206,23971,20200225,2020-W09,Paid,44,W,Yes,G,S,4,5,0,
12208,3107,20200222,2020-W09,Paid,227,W,No,G,F2,5,4,0,3.31
12211,15527,20200224,2020-W09,Cancelled,,X,Unknown,F,F2,4,4,0,
12218,23548,20200224,2020-W09,Paid,16,X,Yes,F,H,2,0,0,4.00
12225,3641,20200226,2020-W09,Paid,145,W,No,G,H,3,3,2,
12226,13458,20200222,2020-W09,Paid,4,Z,Yes,D,F2,2,1,0,3.60
12227,3428,20200224,2020-W09,Paid,1,Z,Yes,B,F1,2,0,0,2.60
12228,9448,20200224,2020-W09,Paid,1,Z,Yes,G,F2,40,0,0,3.00
12235,1656,20200222,2020-W09,Paid,4,W,Yes,B,F2,7,0,0,
12241,12273,20200225,2020-W09,Paid,4,Z,Yes,D,S,20,1,0,2.83
12243,5958,20200223,2020-W09,Paid,3,W,Yes,D,F2,3,0,0,
12244,8820,20200224,2020-W09,Paid,16,W,Yes,E,F2,4,1,0,
12245,12656,20200226,2020-W09,Paid,22,Z,Yes,F,E,12,3,0,
12246,20793,20200222,2020-W09,Unpaid,,W,Yes,B,F2,1,0,0,
12250,5174,20200222,2020-W09,Unpaid,,Z,Yes,B,S,1,0,0,
12252,11446,20200226,2020-W09,Cancelled,,Z,Unknown,F,S,2,0,0,
12254,343,20200224,2020-W09,Paid,15,W,Yes,B,F2,43,0,0,3.86
12256,11244,20200224,2020-W09,Paid,4,W,Yes,G,F2,40,7,0,2.67
12272,21705,20200222,2020-W09,Paid,143,W,Yes,F,F2,43,9,1,3.67
12273,19489,20200224,2020-W09,Paid,4,W,Yes,G,D,36,4,0,3.00
12274,12936,20200222,2020-W09,Paid,19,Z,Yes,B,F2,7,10,0,4.00
12276,9251,20200224,2020-W09,Paid,2,Z,Yes,D,F1,3,1,0,
12279,18637,20200223,2020-W09,Paid,4,W,Yes,G,P,28,6,0,3.08
12280,7164,20200224,2020-W09,Paid,4,W,Yes,B,P,8,3,0,
12283,8408,20200224,2020-W09,Cancelled,,X,Unknown,G,F1,2,6,1,
12288,1774,20200224,2020-W09,Unpaid,,W,Yes,G,A1,3,1,1,
12296,22818,20200224,2020-W09,Paid,8,W,Yes,B,D,8,4,0,
12299,21979,20200222,2020-W09,Paid,15,Z,Yes,F,S,47,19,0,
12304,3429,20200224,2020-W09,Paid,1,Z,Yes,F,S,23,1,0,
12306,3244,20200222,2020-W09,Paid,4,Z,No,B,A1,37,28,0,4.00
12312,8764,20200226,2020-W09,Paid,106,W,Yes,F,F1,5,3,0,
12316,12423,20200224,2020-W09,Paid,4,W,Yes,B,F2,4,0,0,
12319,8567,20200222,2020-W09,Paid,2,Z,Yes,F,F1,4,3,0,
12320,17400,20200225,2020-W09,Paid,1,Z,Yes,A,F2,2,0,0,
12323,1594,20200225,2020-W09,Paid,1,W,Yes,B,F3,41,0,0,2.70
12324,4199,20200222,2020-W09,Paid,1,Z,Yes,B,F2,2,1,0,
12335,17842,20200222,2020-W09,Paid,4,Z,Yes,B,F2,2,0,0,
12339,4099,20200223,2020-W09,Paid,15,W,No,G,F2,12,1,0,
12342,7171,20200226,2020-W09,Paid,1,Z,Yes,D,H,36,4,0,3.13
12343,2576,20200225,2020-W09,Paid,27,W,Yes,G,F2,45,7,0,
12347,15497,20200223,2020-W09,Paid,4,W,Yes,D,F2,8,4,0,
12348,14977,20200222,2020-W09,Paid,6,Z,Yes,E,A2,38,35,0,
12349,20239,20200222,2020-W09,Paid,1,Z,No,B,F2,2,1,0,
12350,23346,20200225,2020-W09,Paid,4,W,Yes,B,D,42,13,0,3.30
12360,20403,20200222,2020-W09,Unpaid,,W,Yes,B,F2,13,1,1,
12365,19083,20200223,2020-W09,Paid,1,Z,Yes,D,S,1,0,0,
12369,19283,20200224,2020-W09,Paid,19,Z,Yes,B,I,7,6,2,3.50
12371,24688,20200226,2020-W09,Paid,18,Z,Yes,B,E,8,3,0,
12373,4031,20200222,2020-W09,Paid,1,W,Yes,G,I,44,6,0,3.80
12377,22174,20200223,2020-W09,Paid,4,W,No,F,S,38,27,1,
12383,23991,20200224,2020-W09,Paid,93,Z,No,G,D,36,8,0,3.33
12386,22535,20200222,2020-W09,Paid,2,W,No,B,S,7,3,0,3.50
12391,20896,20200222,2020-W09,Paid,1,Z,Yes,B,O,42,9,0,
12392,15352,20200223,2020-W09,Unpaid,,Z,Yes,D,F2,1,0,0,
12396,4754,20200226,2020-W09,Paid,12,Z,Yes,B,P,32,0,0,3.30
12400,12845,20200222,2020-W09,Unpaid,,W,Yes,B,F1,1,0,0,
12403,16088,20200222,2020-W09,Paid,4,Z,Yes,B,H,37,17,0,3.93
12407,2215,20200223,2020-W09,Paid,89,W,Yes,D,F2,23,17,0,
12408,22753,20200225,2020-W09,Paid,4,W,No,G,I,4,3,0,
12418,12955,20200224,2020-W09,Paid,11,Z,Yes,B,F2,7,2,0,
12421,4445,20200224,2020-W09,Paid,1,Z,Yes,E,S,35,13,0,4.00
12422,15810,20200223,2020-W09,Unpaid,,Z,Yes,C,F1,9,7,0,
12429,1952,20200222,2020-W09,Paid,89,W,Yes,D,F1,1,0,0,
12437,8898,20200223,2020-W09,Paid,4,W,No,D,I,45,0,0,4.00
12440,23721,20200225,2020-W09,Paid,4,Z,Yes,B,F2,24,8,0,
12442,15202,20200224,2020-W09,Refunded,15,W,No,D,D,9,2,0,
12448,5522,20200226,2020-W09,Paid,456,W,No,F,S,4,0,0,
12452,20691,20200223,2020-W09,Paid,77,W,Yes,F,A2,5,3,0,
12453,8476,20200224,2020-W09,Paid,15,Z,No,G,S,40,21,0,
12457,18191,20200222,2020-W09,Paid,4,Z,No,B,I,20,3,0,
12464,9907,20200224,2020-W09,Paid,1,Z,Yes,F,F1,26,3,0,
12474,19816,20200222,2020-W09,Paid,4,W,Yes,F,F2,1,0,0,
12478,14395,20200224,2020-W09,Paid,15,Z,No,B,F1,31,3,1,
12487,14076,20200225,2020-W09,Paid,43,W,Yes,G,O,15,6,0,
12488,21600,20200226,2020-W09,Paid,99,W,Yes,F,A1,30,42,3,
12492,14097,20200224,2020-W09,Paid,1,Z,Yes,F,O,37,1,0,3.67
12493,10106,20200222,2020-W09,Paid,2,Z,Yes,D,H,5,0,0,
12500,1026,20200222,2020-W09,Paid,4,Z,Yes,G,F2,3,0,0,
12501,20150,20200223,2020-W09,Paid,9,W,Yes,E,H,1,0,0,
12503,5338,20200222,2020-W09,Paid,4,Z,Yes,B,F2,7,4,0,
12505,16770,20200222,2020-W09,Paid,4,Z,No,D,F2,3,3,1,
12514,22837,20200223,2020-W09,Paid,35,Z,Yes,G,D,14,0,0,4.00
12515,12596,20200223,2020-W09,Paid,1,W,Yes,D,F2,29,0,0,3.22
12520,4139,20200226,2020-W09,Paid,15,W,Yes,D,F2,1,1,0,4.00
12528,15478,20200222,2020-W09,Paid,4,Z,Yes,E,F1,2,0,0,3.75
12532,5550,20200223,2020-W09,Paid,26,Z,No,G,F1,17,0,0,4.00
12535,15107,20200224,2020-W09,Paid,341,W,Yes,F,F2,6,1,0,
12536,5597,20200224,2020-W09,Paid,1,W,Yes,D,F2,45,7,0,2.50
12538,19067,20200222,2020-W09,Paid,1,Z,No,B,F2,7,1,0,3.50
12542,23935,20200222,2020-W09,Paid,4,X,Yes,B,F2,5,0,0,
12549,12782,20200225,2020-W09,Paid,4,Z,Yes,B,H,6,1,0,
12550,16931,20200226,2020-W09,Paid,2,W,No,F,A1,44,6,0,4.00
12553,3344,20200225,2020-W09,Unpaid,,W,Unknown,D,F2,1,0,0,3.67
12555,19331,20200223,2020-W09,Paid,4,Z,No,F,F2,8,2,0,
12562,7523,20200224,2020-W09,Paid,4,Z,Yes,B,I,3,1,0,3.33
12564,22604,20200224,2020-W09,Paid,23,Z,No,D,F2,44,11,0,4.00
12565,3696,20200222,2020-W09,Paid,2,W,Yes,B,O,11,1,0,
12566,11890,20200226,2020-W09,Paid,8,Z,Yes,B,F3,44,3,0,
12569,16175,20200225,2020-W09,Paid,4,Z,No,F,I,18,11,0,
12571,13048,20200222,2020-W09,Paid,2,W,Yes,D,H,7,3,0,
12572,14530,20200225,2020-W09,Unpaid,,Z,No,F,F2,1,0,0,
12573,8447,20200222,2020-W09,Paid,7,W,Yes,F,O,2,0,0,
12575,7936,20200225,2020-W09,Refunded,0,Z,Yes,B,F2,7,1,0,
12576,3376,20200223,2020-W09,Paid,1,Z,Yes,G,D,5,0,0,
12577,12119,20200225,2020-W09,Paid,4,Z,Yes,F,F2,41,26,0,
12578,18703,20200224,2020-W09,Paid,151,W,Yes,E,A2,8,5,0,
12580,24575,20200224,2020-W09,Paid,17,Z,Yes,E,S,2,0,0,3.60
12583,7843,20200223,2020-W09,Paid,19,W,Yes,F,S,18,9,0,4.00
12585,8609,20200222,2020-W09,Paid,19,W,Yes,B,D,34,11,0,3.00
12592,14542,20200225,2020-W09,Unpaid,,Z,No,B,F2,2,0,0,
12593,5577,20200226,2020-W09,Paid,8,Z,Yes,B,F1,40,27,0,
12596,16337,20200222,2020-W09,Paid,96,W,Yes,B,A2,9,1,0,3.58
12599,14714,20200226,2020-W09,Paid,16,W,No,B,F2,2,0,0,
12601,5191,20200223,2020-W09,Paid,4,W,Yes,F,F1,4,3,0,
12609,17463,20200226,2020-W09,Paid,4,Z,Yes,F,I,38,17,0,
12610,13427,20200224,2020-W09,Paid,315,W,Yes,G,S,40,3,1,3.38
12612,16764,20200222,2020-W09,Paid,1,W,Yes,G,F2,2,0,0,3.33
12613,2,20200222,2020-W09,Paid,0,X,Yes,D,F2,3,0,0,3.70
12617,10802,20200223,2020-W09,Paid,64,Z,Yes,G,F2,36,6,0,
12619,16872,20200225,2020-W09,Paid,4,Z,Yes,G,F2,6,0,0,
12622,5064,20200223,2020-W09,Paid,5,Z,Yes,D,A1,11,0,0,4.00
12627,11242,20200222,2020-W09,Paid,1,Z,Yes,B,A2,39,27,0,
12628,13461,20200224,2020-W09,Paid,2,Z,Yes,B,F2,12,7,0,3.25
12633,15,20200222,2020-W09,Paid,4,W,Yes,B,S,5,1,0,
12644,23834,20200223,2020-W09,Paid,71,W,No,G,F2,2,1,0,
12647,13201,20200224,2020-W09,Paid,4,Z,Yes,G,S,11,11,0,3.00
12656,19949,20200224,2020-W09,Paid,22,W,Yes,B,A1,1,0,0,
12658,1887,20200226,2020-W09,Unpaid,,W,No,B,F2,1,0,0,
12661,15631,20200223,2020-W09,Paid,4,Z,Yes,F,F2,32,3,0,3.45
12662,13830,20200223,2020-W09,Other,1,Z,Unknown,B,D,25,11,0,
12665,24699,20200223,2020-W09,Paid,1,X,Yes,F,F2,33,2,0,4.00
12667,18911,20200226,2020-W09,Paid,47,Z,Yes,F,H,34,14,0,3.22
12669,8056,20200223,2020-W09,Paid,4,W,Yes,B,F2,27,11,0,2.50
12674,3964,20200224,2020-W09,Paid,124,Z,Yes,B,S,29,12,0,3.92
12683,627,20200222,2020-W09,Paid,0,Z,Yes,B,F1,3,1,0,
12684,17516,20200223,2020-W09,Paid,77,Z,Yes,F,H,26,15,0,
12686,16870,20200226,2020-W09,Paid,14,W,Yes,D,E,2,0,0,
12688,19676,20200225,2020-W09,Paid,1,W,Yes,F,F2,16,13,1,
12691,277,20200223,2020-W09,Paid,4,Z,No,F,H,26,0,0,
12692,5066,20200225,2020-W09,Paid,26,W,Yes,G,O,32,6,0,3.77
12696,3029,20200223,2020-W09,Paid,4,Z,Yes,E,O,44,5,0,
